"","Mno","Y","richness","richness.n","Entry","Study","Expt","Ref","Source","TDBU","FTG","TG","Ygen","Yqual","Yunits","Ydesc","Consumer","Taxon","Resource","Sys1","Sys2","Des1","Des2","Des3","Des4","Location","Lat","Lon","Elev","LatlonError","Slevels","Spool","Smax","Area","Vol","Bsize","SPscale","Dur","Gtime","Tscale","LnTscale","Tser","FinalT","SnonF","HigherT","AddTrt1","AddTrt2","AddTrt3","Treatment","restrt","Monotes","logS","Smax1","TG1","logY","unit.types","unit.types2","MaxTscale","Finaltime","logMaxTime"
"48",783,431.8,"3",3,87,20,37,"Duarte et al.  2006","F1; T1","TD","D",4,"SST","","mg L-1","Fungal biomass","Fungi (Hypomycete)","fungi","Plantae (Alnus glutinosa leaf litter)",1,2,1,3,1,"S","Department of Biology; Minho University; Campus de Gualtar; 4710-057 Braga; Portugal",41.56,-8.39,NA,"lat long of address of first author",4,4,"4",NA,0.1,"",NA,27,10,2.7,"0.993251773","N","Y","1","N","","","","control","control","",1.09861228866811,4,"4",6.06796251808071,"mass","biomass",2.7,"Y",0.993251773010283
"49",784,6.7787,"3",3,90,21,38,"Duffy et al. 2001","F1; F4","TD","H",2,"SST","","g L-1","Herbivore biomass","Animalia:Arthropoda:Malacostraca (Amphipoda - Gammarus mucronatus; Isopoda - Erichsonella attenuata; Idotea baltica) ","zooplankton","Microalgae (epiphytes on Zostera marina)",1,5,3,3,1,"S","Jasper Ridge Biological Preserve (JRBP); near Palo Alto; California; USA",37.4,-122.23,120,"",3,3,"3",NA,122,"0.0058",0,42,12,3.5,"1.2528","N","Y","","N","","","","control","control","",1.09861228866811,3,"2",1.91378534315478,"mass","biomass",3.5,"Y",1.25276296849537
"50",784,7.6833,"1",1,90,21,38,"Duffy et al. 2001","F1; F4","TD","H",2,"SST","","g L-1","Herbivore biomass","Animalia:Arthropoda:Malacostraca (Amphipoda - Gammarus mucronatus; Isopoda - Erichsonella attenuata; Idotea baltica) ","zooplankton","Microalgae (epiphytes on Zostera marina)",1,5,3,3,1,"S","Jasper Ridge Biological Preserve (JRBP); near Palo Alto; California; USA",37.4,-122.23,120,"",3,3,"3",NA,122,"0.0058",0,42,12,3.5,"1.2528","N","Y","","N","","","","control","control","",0,3,"2",2.03904914237034,"mass","biomass",3.5,"Y",1.25276296849537
"51",784,6.9174,"2",2,90,21,38,"Duffy et al. 2001","F1; F4","TD","H",2,"SST","","g L-1","Herbivore biomass","Animalia:Arthropoda:Malacostraca (Amphipoda - Gammarus mucronatus; Isopoda - Erichsonella attenuata; Idotea baltica) ","zooplankton","Microalgae (epiphytes on Zostera marina)",1,5,3,3,1,"S","Jasper Ridge Biological Preserve (JRBP); near Palo Alto; California; USA",37.4,-122.23,120,"",3,3,"3",NA,122,"0.0058",0,42,12,3.5,"1.2528","N","Y","","N","","","","control","control","",0.693147180559945,3,"2",1.93403997648483,"mass","biomass",3.5,"Y",1.25276296849537
"52",785,3.6538,"3",3,97,22,39,"Duffy et al. 2003","F2; T1","TD","H",2,"SST","","g m-2","Herbivore biomass","Animalia:Arthropoda:Malacostraca (Amphipoda; Isopoda) ","zooplankton","Microalgae & Zostera marina",1,5,3,NA,2,"S","School of Marine Science Y1120& Virginia Institute of Marine Science; The College of William and Mary; Gloucester Point; VA 23062-1346; USA",37.25,-76.48,NA,"no information on type experimental system; lat long of address of first author",3,6,"6",0.26,NA,"0.0039",67.2188,40,11,3.6364,"1.291","N","Y","","N","","","","control","control","",1.09861228866811,6,"2",1.29576772192033,"mass","biomass",3.6364,"Y",1.29099418126557
"53",785,4.4615,"6",6,97,22,39,"Duffy et al. 2003","F2; T1","TD","H",2,"SST","","g m-2","Herbivore biomass","Animalia:Arthropoda:Malacostraca (Amphipoda; Isopoda) ","zooplankton","Microalgae & Zostera marina",1,5,3,NA,2,"S","School of Marine Science Y1120& Virginia Institute of Marine Science; The College of William and Mary; Gloucester Point; VA 23062-1346; USA",37.25,-76.48,NA,"no information on type experimental system; lat long of address of first author",3,6,"6",0.26,NA,"0.0039",67.2188,40,11,3.6364,"1.291","N","Y","","N","","","","control","control","",1.79175946922805,6,"2",1.49548503235807,"mass","biomass",3.6364,"Y",1.29099418126557
"54",785,2.8077,"1",1,97,22,39,"Duffy et al. 2003","F2; T1","TD","H",2,"SST","","g m-2","Herbivore biomass","Animalia:Arthropoda:Malacostraca (Amphipoda; Isopoda) ","zooplankton","Microalgae & Zostera marina",1,5,3,NA,2,"S","School of Marine Science Y1120& Virginia Institute of Marine Science; The College of William and Mary; Gloucester Point; VA 23062-1346; USA",37.25,-76.48,NA,"no information on type experimental system; lat long of address of first author",3,6,"6",0.26,NA,"0.0039",67.2188,40,11,3.6364,"1.291","N","Y","","N","","","","control","control","",0,6,"2",1.03236564284918,"mass","biomass",3.6364,"Y",1.29099418126557
"55",786,6.4,"4",4,100,23,40,"Duffy et al. 2005","F2","TD","H",2,"SST","","mg m-2","Herbivore biomass","Animalia:Arthropoda:Malacostraca (Amphipoda; Isopoda) ","zooplankton","Macroalgae",1,5,3,2,1,"S","School of Marine Science Y1120& Virginia Institute of Marine Science; The College of William and Mary; Gloucester Point; VA 23062-1346; USA",37.25,-76.48,NA,"lat long of address of first author",2,4,"4",0.26,122,"0.005",52.4192,42,10.875,3.8621,"1.3512","N","Y","","Y","No predator","","","control","control","",1.38629436111989,4,"2",1.85629799036563,"mass","biomass",3.8621,"Y",1.35121107699062
"56",786,6.7,"1",1,100,23,40,"Duffy et al. 2005","F2","TD","H",2,"SST","","mg m-2","Herbivore biomass","Animalia:Arthropoda:Malacostraca (Amphipoda; Isopoda) ","zooplankton","Macroalgae",1,5,3,2,1,"S","School of Marine Science Y1120& Virginia Institute of Marine Science; The College of William and Mary; Gloucester Point; VA 23062-1346; USA",37.25,-76.48,NA,"lat long of address of first author",2,4,"4",0.26,122,"0.005",52.4192,42,10.875,3.8621,"1.3512","N","Y","","Y","No predator","","","control","control","",0,4,"2",1.90210752639692,"mass","biomass",3.8621,"Y",1.35121107699062
"57",787,3.9,"4",4,103,23,41,"Duffy et al. 2005","F2","TD","H",2,"SST","","mg m-2","Herbivore biomass","Animalia:Arthropoda:Malacostraca (Amphipoda; Isopoda) ","zooplankton","Macroalgae",1,5,3,2,1,"S","School of Marine Science Y1120& Virginia Institute of Marine Science; The College of William and Mary; Gloucester Point; VA 23062-1346; USA",37.25,-76.48,NA,"lat long of address of first author",2,4,"4",0.26,122,"0.005",52.4192,42,10.875,3.8621,"1.3512","N","Y","","Y","Predator","","","control","control","",1.38629436111989,4,"2",1.3609765531356,"mass","biomass",3.8621,"Y",1.35121107699062
"58",787,1.6,"1",1,103,23,41,"Duffy et al. 2005","F2","TD","H",2,"SST","","mg m-2","Herbivore biomass","Animalia:Arthropoda:Malacostraca (Amphipoda; Isopoda) ","zooplankton","Macroalgae",1,5,3,2,1,"S","School of Marine Science Y1120& Virginia Institute of Marine Science; The College of William and Mary; Gloucester Point; VA 23062-1346; USA",37.25,-76.48,NA,"lat long of address of first author",2,4,"4",0.26,122,"0.005",52.4192,42,10.875,3.8621,"1.3512","N","Y","","Y","Predator","","","control","control","",0,4,"2",0.470003629245736,"mass","biomass",3.8621,"Y",1.35121107699062
"59",788,293.568,"1",1,107,24,42,"Dukes 2001","F1","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Herbacious grassland plants)","plant","Inorganic Inorganic nutrients (N)",0,7,2,3,3,"S","Jasper Ridge Biological Preserve (JRBP); near Palo Alto; California; USA",37.4,-122.23,120,"",4,16,"16",0.03,NA,"2.3971",0.0125,365,410.625,0.8889,"-0.1178","Y","N","0","Y","","","","control","control","",0,16,"1",5.68210929897471,"mass","biomass",0.8889,"Y",-0.117770535734508
"60",788,401.2,"16",16,107,24,42,"Dukes 2001","F1","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Herbacious grassland plants)","plant","Inorganic Inorganic nutrients (N)",0,7,2,3,3,"S","Jasper Ridge Biological Preserve (JRBP); near Palo Alto; California; USA",37.4,-122.23,120,"",4,16,"16",0.03,NA,"2.3971",0.0125,365,410.625,0.8889,"-0.1178","Y","N","0","Y","","","","control","control","",2.77258872223978,16,"1",5.99446005608778,"mass","biomass",0.8889,"Y",-0.117770535734508
"61",788,357.56,"4",4,107,24,42,"Dukes 2001","F1","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Herbacious grassland plants)","plant","Inorganic Inorganic nutrients (N)",0,7,2,3,3,"S","Jasper Ridge Biological Preserve (JRBP); near Palo Alto; California; USA",37.4,-122.23,120,"",4,16,"16",0.03,NA,"2.3971",0.0125,365,410.625,0.8889,"-0.1178","Y","N","0","Y","","","","control","control","",1.38629436111989,16,"1",5.87930318021965,"mass","biomass",0.8889,"Y",-0.117770535734508
"62",788,392.57,"8",8,107,24,42,"Dukes 2001","F1","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Herbacious grassland plants)","plant","Inorganic Inorganic nutrients (N)",0,7,2,3,3,"S","Jasper Ridge Biological Preserve (JRBP); near Palo Alto; California; USA",37.4,-122.23,120,"",4,16,"16",0.03,NA,"2.3971",0.0125,365,410.625,0.8889,"-0.1178","Y","N","0","Y","","","","control","control","",2.07944154167984,16,"1",5.97271486527012,"mass","biomass",0.8889,"Y",-0.117770535734508
"63",789,321.41,"1",1,108,24,42,"Dukes 2001","F1","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Herbacious grassland plants)","plant","Inorganic Inorganic nutrients (N)",0,7,2,3,3,"S","Jasper Ridge Biological Preserve (JRBP); near Palo Alto; California; USA",37.4,-122.23,120,"",4,16,"16",0.03,NA,"2.3971",0.0125,730,410.625,1.7778,"0.5754","Y","Y","0","Y","","","","control","control","",0,16,"1",5.77271756669617,"mass","biomass",1.7778,"Y",0.575376644825437
"64",789,372.5,"16",16,108,24,42,"Dukes 2001","F1","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Herbacious grassland plants)","plant","Inorganic Inorganic nutrients (N)",0,7,2,3,3,"S","Jasper Ridge Biological Preserve (JRBP); near Palo Alto; California; USA",37.4,-122.23,120,"",4,16,"16",0.03,NA,"2.3971",0.0125,730,410.625,1.7778,"0.5754","Y","Y","0","Y","","","","control","control","",2.77258872223978,16,"1",5.92023703781961,"mass","biomass",1.7778,"Y",0.575376644825437
"65",789,326.75,"4",4,108,24,42,"Dukes 2001","F1","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Herbacious grassland plants)","plant","Inorganic Inorganic nutrients (N)",0,7,2,3,3,"S","Jasper Ridge Biological Preserve (JRBP); near Palo Alto; California; USA",37.4,-122.23,120,"",4,16,"16",0.03,NA,"2.3971",0.0125,730,410.625,1.7778,"0.5754","Y","Y","0","Y","","","","control","control","",1.38629436111989,16,"1",5.78919535250433,"mass","biomass",1.7778,"Y",0.575376644825437
"66",789,373.002,"8",8,108,24,42,"Dukes 2001","F1","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Herbacious grassland plants)","plant","Inorganic Inorganic nutrients (N)",0,7,2,3,3,"S","Jasper Ridge Biological Preserve (JRBP); near Palo Alto; California; USA",37.4,-122.23,120,"",4,16,"16",0.03,NA,"2.3971",0.0125,730,410.625,1.7778,"0.5754","Y","Y","0","Y","","","","control","control","",2.07944154167984,16,"1",5.92158378155974,"mass","biomass",1.7778,"Y",0.575376644825437
"67",790,29.489,"3",3,109,25,43,"Engelhardt & Ritchie 2002","data from authors","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Aquatic macrophytes)","plant","Inorganic Inorganic nutrients (P)",0,3,3,6,2,"S","Aquatic Ecology Research Complex at Utah State University in Logan; Utah",41.65,-111.82,NA,"",3,4,"3",1.77,88,"11.1364",0.1589,115,730,0.1575,"-1.8481","N","Y","P","Y","","","","control","control","",1.09861228866811,3,"1",3.3840173124523,"mass","biomass",0.1575,"Y",-1.84832982071645
"68",790,30.098,"2",2,109,25,43,"Engelhardt & Ritchie 2002","data from authors","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Aquatic macrophytes)","plant","Inorganic Inorganic nutrients (P)",0,3,3,6,2,"S","Aquatic Ecology Research Complex at Utah State University in Logan; Utah",41.65,-111.82,NA,"",3,4,"3",1.77,88,"11.1364",0.1589,115,730,0.1575,"-1.8481","N","Y","P","Y","","","","control","control","",0.693147180559945,3,"1",3.40445872436453,"mass","biomass",0.1575,"Y",-1.84832982071645
"69",790,32.068,"1",1,109,25,43,"Engelhardt & Ritchie 2002","data from authors","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Aquatic macrophytes)","plant","Inorganic Inorganic nutrients (P)",0,3,3,6,2,"S","Aquatic Ecology Research Complex at Utah State University in Logan; Utah",41.65,-111.82,NA,"",3,4,"3",1.77,88,"11.1364",0.1589,115,730,0.1575,"-1.8481","N","Y","P","Y","","","","control","control","",0,3,"1",3.46785864818071,"mass","biomass",0.1575,"Y",-1.84832982071645
"70",791,663.1829994,"4",4,116,27,46,"Fox 2002","F1; F2; data from author","TD","C",3,"SST","","number mL-1","Predator abundance","Protista (Tetrahymena thermophila; Colpidium striatum; Paramecium tetraurelia; Paramecium caudatum)","protists","Bacteria",1,1,1,3,2,"A","Department of Ecology; Evolution; and Natural Resources; cook College; Rutgers University; New Brunswick; New Jersey 08901-8551",40.47,-74.43,NA,"lat long of address of first author",2,4,"4",NA,0.1,"0",0,57,1,57,"4.0431","N","Y","","N","Productivity level 1","","","control","control","",1.38629436111989,4,"3",6.49705096929469,"density","density",57,"Y",4.04305126783455
"71",791,263.1330456,"1",1,116,27,46,"Fox 2002","F1; F2; data from author","TD","C",3,"SST","","number mL-1","Predator abundance","Protista (Tetrahymena thermophila; Colpidium striatum; Paramecium tetraurelia; Paramecium caudatum)","protists","Bacteria",1,1,1,3,2,"A","Department of Ecology; Evolution; and Natural Resources; cook College; Rutgers University; New Brunswick; New Jersey 08901-8551",40.47,-74.43,NA,"lat long of address of first author",2,4,"4",NA,0.1,"0",0,57,1,57,"4.0431","N","Y","","N","Productivity level 1","","","control","control","",0,4,"3",5.57265978107131,"density","density",57,"Y",4.04305126783455
"72",792,1279.683732,"4",4,119,27,47,"Fox 2002","F1; F2; data from author","TD","C",3,"SST","","number mL-1","Predator abundance","Protista (Tetrahymena thermophila; Colpidium striatum; Paramecium tetraurelia; Paramecium caudatum)","protists","Bacteria",1,1,1,3,2,"A","Department of Ecology; Evolution; and Natural Resources; cook College; Rutgers University; New Brunswick; New Jersey 08901-8551",40.47,-74.43,NA,"lat long of address of first author",2,4,"4",NA,0.1,"0",0,57,1,57,"4.0431","N","Y","","N","Productivity level 2","","","experimental","incr","",1.38629436111989,4,"3",7.15436824200829,"density","density",57,"Y",4.04305126783455
"73",792,731.9464529,"1",1,119,27,47,"Fox 2002","F1; F2; data from author","TD","C",3,"SST","","number mL-1","Predator abundance","Protista (Tetrahymena thermophila; Colpidium striatum; Paramecium tetraurelia; Paramecium caudatum)","protists","Bacteria",1,1,1,3,2,"A","Department of Ecology; Evolution; and Natural Resources; cook College; Rutgers University; New Brunswick; New Jersey 08901-8551",40.47,-74.43,NA,"lat long of address of first author",2,4,"4",NA,0.1,"0",0,57,1,57,"4.0431","N","Y","","N","Productivity level 2","","","experimental","incr","",0,4,"3",6.59570735950963,"density","density",57,"Y",4.04305126783455
"74",793,2133.015235,"4",4,122,27,48,"Fox 2002","F1; F2; data from author","TD","C",3,"SST","","number mL-1","Predator abundance","Protista (Tetrahymena thermophila; Colpidium striatum; Paramecium tetraurelia; Paramecium caudatum)","protists","Bacteria",1,1,1,3,2,"A","Department of Ecology; Evolution; and Natural Resources; cook College; Rutgers University; New Brunswick; New Jersey 08901-8551",40.47,-74.43,NA,"lat long of address of first author",2,4,"4",NA,0.1,"0",0,57,1,57,"4.0431","N","Y","","N","Productivity level 3","","","experimental","incr","",1.38629436111989,4,"3",7.66529186096811,"density","density",57,"Y",4.04305126783455
"75",793,563.239686,"1",1,122,27,48,"Fox 2002","F1; F2; data from author","TD","C",3,"SST","","number mL-1","Predator abundance","Protista (Tetrahymena thermophila; Colpidium striatum; Paramecium tetraurelia; Paramecium caudatum)","protists","Bacteria",1,1,1,3,2,"A","Department of Ecology; Evolution; and Natural Resources; cook College; Rutgers University; New Brunswick; New Jersey 08901-8551",40.47,-74.43,NA,"lat long of address of first author",2,4,"4",NA,0.1,"0",0,57,1,57,"4.0431","N","Y","","N","Productivity level 3","","","experimental","incr","",0,4,"3",6.33370526756014,"density","density",57,"Y",4.04305126783455
"76",794,4943.77279,"4",4,125,27,49,"Fox 2002","F1; F2; data from author","TD","C",3,"SST","","number mL-1","Predator abundance","Protista (Tetrahymena thermophila; Colpidium striatum; Paramecium tetraurelia; Paramecium caudatum)","protists","Bacteria",1,1,1,3,2,"A","Department of Ecology; Evolution; and Natural Resources; cook College; Rutgers University; New Brunswick; New Jersey 08901-8551",40.47,-74.43,NA,"lat long of address of first author",2,4,"4",NA,0.1,"0",0,57,1,57,"4.0431","N","Y","","N","Productivity level 4","","","experimental","incr","",1.38629436111989,4,"3",8.50588404136627,"density","density",57,"Y",4.04305126783455
"77",794,1013.169003,"1",1,125,27,49,"Fox 2002","F1; F2; data from author","TD","C",3,"SST","","number mL-1","Predator abundance","Protista (Tetrahymena thermophila; Colpidium striatum; Paramecium tetraurelia; Paramecium caudatum)","protists","Bacteria",1,1,1,3,2,"A","Department of Ecology; Evolution; and Natural Resources; cook College; Rutgers University; New Brunswick; New Jersey 08901-8551",40.47,-74.43,NA,"lat long of address of first author",2,4,"4",NA,0.1,"0",0,57,1,57,"4.0431","N","Y","","N","Productivity level 4","","","experimental","incr","",0,4,"3",6.92083832448939,"density","density",57,"Y",4.04305126783455
"78",795,6210.928976,"4",4,128,27,50,"Fox 2002","F1; F2; data from author","TD","C",3,"SST","","number mL-1","Predator abundance","Protista (Tetrahymena thermophila; Colpidium striatum; Paramecium tetraurelia; Paramecium caudatum)","protists","Bacteria",1,1,1,3,2,"A","Department of Ecology; Evolution; and Natural Resources; cook College; Rutgers University; New Brunswick; New Jersey 08901-8551",40.47,-74.43,NA,"lat long of address of first author",2,4,"4",NA,0.1,"0",0,57,1,57,"4.0431","N","Y","","N","Productivity level 5","","","experimental","incr","",1.38629436111989,4,"3",8.7340657572983,"density","density",57,"Y",4.04305126783455
"79",795,1201.719999,"1",1,128,27,50,"Fox 2002","F1; F2; data from author","TD","C",3,"SST","","number mL-1","Predator abundance","Protista (Tetrahymena thermophila; Colpidium striatum; Paramecium tetraurelia; Paramecium caudatum)","protists","Bacteria",1,1,1,3,2,"A","Department of Ecology; Evolution; and Natural Resources; cook College; Rutgers University; New Brunswick; New Jersey 08901-8551",40.47,-74.43,NA,"lat long of address of first author",2,4,"4",NA,0.1,"0",0,57,1,57,"4.0431","N","Y","","N","Productivity level 5","","","experimental","incr","",0,4,"3",7.09150914203558,"density","density",57,"Y",4.04305126783455
"80",797,67.8,"1",1,134,28,52,"Fox 2004","F4; data from author","TD","P",1,"SST","","mg L-1","Algal wet mass (from biovolumes)","Freshwater microalgae","microalgae","",1,1,1,3,2,"A","NERC Centre for Population Biology; Imperial College; Silwood Park; Ascot; Berkshire SL5 7PY; UK",51.41,-0.63,NA,"lat long of address of first author",2,7,"7",NA,0.1,"0",0,7,3.4286,2.0417,"0.7138","Y","N","0","N","","","","control","control","",0,7,"1",4.21656219494635,"mass","biomass",2.0417,"Y",0.713782794160017
"81",797,65,"7",7,134,28,52,"Fox 2004","F4; data from author","TD","P",1,"SST","","mg L-1","Algal wet mass (from biovolumes)","Freshwater microalgae","microalgae","",1,1,1,3,2,"A","NERC Centre for Population Biology; Imperial College; Silwood Park; Ascot; Berkshire SL5 7PY; UK",51.41,-0.63,NA,"lat long of address of first author",2,7,"7",NA,0.1,"0",0,7,3.4286,2.0417,"0.7138","Y","N","0","N","","","","control","control","",1.94591014905531,7,"1",4.17438726989564,"mass","biomass",2.0417,"Y",0.713782794160017
"82",798,81.9,"1",1,135,28,52,"Fox 2004","F4; data from author","TD","P",1,"SST","","mg L-1","Algal wet mass (from biovolumes)","Freshwater microalgae","microalgae","",1,1,1,3,2,"A","NERC Centre for Population Biology; Imperial College; Silwood Park; Ascot; Berkshire SL5 7PY; UK",51.41,-0.63,NA,"lat long of address of first author",2,7,"7",NA,0.1,"0",0,30,3.4286,8.75,"2.1691","Y","N","0","N","","","","control","control","",0,7,"1",4.40549899085902,"mass","biomass",8.75,"Y",2.16905370036952
"83",798,500.5,"7",7,135,28,52,"Fox 2004","F4; data from author","TD","P",1,"SST","","mg L-1","Algal wet mass (from biovolumes)","Freshwater microalgae","microalgae","",1,1,1,3,2,"A","NERC Centre for Population Biology; Imperial College; Silwood Park; Ascot; Berkshire SL5 7PY; UK",51.41,-0.63,NA,"lat long of address of first author",2,7,"7",NA,0.1,"0",0,30,3.4286,8.75,"2.1691","Y","N","0","N","","","","control","control","",1.94591014905531,7,"1",6.21560759875528,"mass","biomass",8.75,"Y",2.16905370036952
