"","Entry","Mno","restrt","..1","Study.y","ExptA","Ref","TDBU","FTG","Ygen","Yunits","Sys1","Des1","Slevels","Smax","Dur","Gtime","Tscale","LnTscale","Tser","FinalT","HigherT","richness","value","Mean.value","value.st","unit.types","unit.types2","MaxTscale","Finaltime","logMaxTime","logY","logS","TG1","Study","minval","maxval","convert.min","convert.max","values.rs","logY.rs","logYst","logSc","lnTc","logSmax","logSmaxc"
"62","1068",1213,"control",3.075,155,"416","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",2,9.3417,7.2778,1.28358844705818,"mass","biomass",0.6667,"Y",-0.405415109358123,2.23448824852639,0.693147180559945,"1","155",5.3,9.3417,"1","0",9341.7,9.14224352750852,0.249659629790949,-1.38629436111989,-2.8094632817026,1.09861228866811,-0.693147180559945
"63","1068",1213,"control",3.075,155,"416","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",3,5.3,7.2778,0.728242051169309,"mass","biomass",0.6667,"Y",-0.405415109358123,1.66770682055808,1.09861228866811,"1","155",5.3,9.3417,"1","0",5300,8.57546209954021,-0.317121798177363,-0.980829253011726,-2.8094632817026,1.09861228866811,-0.693147180559945
"64","1069",1214,"incr",16.675,155,"417","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",1,12.2167,15.7028,0.777995007259852,"mass","biomass",0.6667,"Y",-0.405415109358123,2.50280386817379,0,"1","155",12.2167,17.975,"0","0",12.2167,2.50280386817379,-0.251035172228127,-2.07944154167984,-2.8094632817026,1.09861228866811,-0.693147180559945
"65","1069",1214,"incr",16.675,155,"417","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",2,16.9167,15.7028,1.07730468451486,"mass","biomass",0.6667,"Y",-0.405415109358123,2.8283012996952,0.693147180559945,"1","155",12.2167,17.975,"0","0",16.9167,2.8283012996952,0.0744622592932799,-1.38629436111989,-2.8094632817026,1.09861228866811,-0.693147180559945
"66","1069",1214,"incr",16.675,155,"417","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",3,17.975,15.7028,1.14470030822528,"mass","biomass",0.6667,"Y",-0.405415109358123,2.88898190360711,1.09861228866811,"1","155",12.2167,17.975,"0","0",17.975,2.88898190360711,0.135142863205195,-0.980829253011726,-2.8094632817026,1.09861228866811,-0.693147180559945
"67","107",788,"control",491.63,24,"42","Dukes 2001","TD",1,"SST","g m-2","T",2,4,16,"365","410.625",0.8889,"-0.1178","Y","N","Y",8,392.57,361.2245,1.08677567551481,"mass","biomass",0.8889,"Y",-0.117770535734508,5.97271486527012,2.07944154167984,"1","24",293.568,401.2,"0","0",392.57,5.97271486527012,0.0832152165702352,0,-2.52181870807899,2.77258872223978,0.980829253011726
"68","107",788,"control",491.63,24,"42","Dukes 2001","TD",1,"SST","g m-2","T",2,4,16,"365","410.625",0.8889,"-0.1178","Y","N","Y",1,293.568,361.2245,0.812702349923662,"mass","biomass",0.8889,"Y",-0.117770535734508,5.68210929897471,0,"1","24",293.568,401.2,"0","0",293.568,5.68210929897471,-0.207390349725174,-2.07944154167984,-2.52181870807899,2.77258872223978,0.980829253011726
"69","107",788,"control",491.63,24,"42","Dukes 2001","TD",1,"SST","g m-2","T",2,4,16,"365","410.625",0.8889,"-0.1178","Y","N","Y",4,357.56,361.2245,0.989855339269623,"mass","biomass",0.8889,"Y",-0.117770535734508,5.87930318021965,1.38629436111989,"1","24",293.568,401.2,"0","0",357.56,5.87930318021965,-0.0101964684802292,-0.693147180559945,-2.52181870807899,2.77258872223978,0.980829253011726
"70","107",788,"control",491.63,24,"42","Dukes 2001","TD",1,"SST","g m-2","T",2,4,16,"365","410.625",0.8889,"-0.1178","Y","N","Y",16,401.2,361.2245,1.1106666352919,"mass","biomass",0.8889,"Y",-0.117770535734508,5.99446005608778,2.77258872223978,"1","24",293.568,401.2,"0","0",401.2,5.99446005608778,0.104960407387899,0.693147180559945,-2.52181870807899,2.77258872223978,0.980829253011726
"71","1070",1215,"incr",4.225,155,"418","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",1,12.85,11.5916666666667,1.10855499640546,"mass","biomass",0.6667,"Y",-0.405415109358123,2.55334381134123,0,"1","155",10.65,12.85,"0","0",12.85,2.55334381134123,0.103057362199832,-2.07944154167984,-2.8094632817026,1.09861228866811,-0.693147180559945
"72","1070",1215,"incr",4.225,155,"418","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",2,10.65,11.5916666666667,0.918763479511143,"mass","biomass",0.6667,"Y",-0.405415109358123,2.36555989215543,0.693147180559945,"1","155",10.65,12.85,"0","0",10.65,2.36555989215543,-0.0847265569859627,-1.38629436111989,-2.8094632817026,1.09861228866811,-0.693147180559945
"73","1070",1215,"incr",4.225,155,"418","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",3,11.275,11.5916666666667,0.972681524083393,"mass","biomass",0.6667,"Y",-0.405415109358123,2.42258788538874,1.09861228866811,"1","155",10.65,12.85,"0","0",11.275,2.42258788538874,-0.0276985637526549,-0.980829253011726,-2.8094632817026,1.09861228866811,-0.693147180559945
"74","1071",1216,"incr",4.8,155,"419","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",1,8.9167,9.70556666666667,0.918720184636308,"mass","biomass",0.6667,"Y",-0.405415109358123,2.18792592298468,0,"1","155",8.25,11.95,"0","0",8.9167,2.18792592298468,-0.0847736810782063,-2.07944154167984,-2.8094632817026,1.09861228866811,-0.693147180559945
"75","1071",1216,"incr",4.8,155,"419","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",2,11.95,9.70556666666667,1.23125216799981,"mass","biomass",0.6667,"Y",-0.405415109358123,2.48073127837752,0.693147180559945,"1","155",8.25,11.95,"0","0",11.95,2.48073127837752,0.208031674314638,-1.38629436111989,-2.8094632817026,1.09861228866811,-0.693147180559945
"76","1071",1216,"incr",4.8,155,"419","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",3,8.25,9.70556666666667,0.850027647363884,"mass","biomass",0.6667,"Y",-0.405415109358123,2.11021320034659,1.09861228866811,"1","155",8.25,11.95,"0","0",8.25,2.11021320034659,-0.162486403716292,-0.980829253011726,-2.8094632817026,1.09861228866811,-0.693147180559945
"77","1072",1217,"incr",19.125,155,"420","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",1,14.4833,15.0972,0.959336830670588,"mass","biomass",0.6667,"Y",-0.405415109358123,2.67299626154467,0,"1","155",14.4833,15.8333,"0","0",14.4833,2.67299626154467,-0.0415130346182779,-2.07944154167984,-2.8094632817026,1.09861228866811,-0.693147180559945
"78","1072",1217,"incr",19.125,155,"420","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",2,15.8333,15.0972,1.04875738547545,"mass","biomass",0.6667,"Y",-0.405415109358123,2.76211531710711,0.693147180559945,"1","155",14.4833,15.8333,"0","0",15.8333,2.76211531710711,0.0476060209441634,-1.38629436111989,-2.8094632817026,1.09861228866811,-0.693147180559945
"79","1072",1217,"incr",19.125,155,"420","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",3,14.975,15.0972,0.99190578385396,"mass","biomass",0.6667,"Y",-0.405415109358123,2.70638214400151,1.09861228866811,"1","155",14.4833,15.8333,"0","0",14.975,2.70638214400151,-0.00812715216143543,-0.980829253011726,-2.8094632817026,1.09861228866811,-0.693147180559945
"80","1073",1218,"incr",4.95,155,"421","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",1,13.8667,12.9361333333333,1.07193545727214,"mass","biomass",0.6667,"Y",-0.405415109358123,2.62949028244237,0,"1","155",11.225,13.8667,"0","0",13.8667,2.62949028244237,0.069465853067521,-2.07944154167984,-2.8094632817026,1.09861228866811,-0.693147180559945
"81","1073",1218,"incr",4.95,155,"421","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",2,13.7167,12.9361333333333,1.06034002947815,"mass","biomass",0.6667,"Y",-0.405415109358123,2.61861406858567,0.693147180559945,"1","155",11.225,13.8667,"0","0",13.7167,2.61861406858567,0.058589639210822,-1.38629436111989,-2.8094632817026,1.09861228866811,-0.693147180559945
"82","1073",1218,"incr",4.95,155,"421","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",3,11.225,12.9361333333333,0.867724513249709,"mass","biomass",0.6667,"Y",-0.405415109358123,2.41814343362832,1.09861228866811,"1","155",11.225,13.8667,"0","0",11.225,2.41814343362832,-0.141880995746534,-0.980829253011726,-2.8094632817026,1.09861228866811,-0.693147180559945
"83","1074",1219,"incr",13.1,155,"422","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",1,9.05,12.0722333333333,0.749654165067497,"mass","biomass",0.6667,"Y",-0.405415109358123,2.20276475771183,0,"1","155",9.05,14.125,"0","0",9.05,2.20276475771183,-0.288143292040523,-2.07944154167984,-2.8094632817026,1.09861228866811,-0.693147180559945
"84","1074",1219,"incr",13.1,155,"422","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",2,13.0417,12.0722333333333,1.0803054944266,"mass","biomass",0.6667,"Y",-0.405415109358123,2.56815191609948,0.693147180559945,"1","155",9.05,14.125,"0","0",13.0417,2.56815191609948,0.0772438663471264,-1.38629436111989,-2.8094632817026,1.09861228866811,-0.693147180559945
"85","1074",1219,"incr",13.1,155,"422","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",3,14.125,12.0722333333333,1.1700403405059,"mass","biomass",0.6667,"Y",-0.405415109358123,2.6479462770325,1.09861228866811,"1","155",9.05,14.125,"0","0",14.125,2.6479462770325,0.157038227280147,-0.980829253011726,-2.8094632817026,1.09861228866811,-0.693147180559945
"86","1075",1220,"incr",19.5,155,"423","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",1,12.025,12.6861,0.947887845752438,"mass","biomass",0.6667,"Y",-0.405415109358123,2.48698781599182,0,"1","155",12.025,13.7,"0","0",12.025,2.48698781599182,-0.0535190898941566,-2.07944154167984,-2.8094632817026,1.09861228866811,-0.693147180559945
"87","1075",1220,"incr",19.5,155,"423","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",2,12.3333,12.6861,0.972190034762457,"mass","biomass",0.6667,"Y",-0.405415109358123,2.51230292126976,0.693147180559945,"1","155",12.025,13.7,"0","0",12.3333,2.51230292126976,-0.0282039846162217,-1.38629436111989,-2.8094632817026,1.09861228866811,-0.693147180559945
"88","1075",1220,"incr",19.5,155,"423","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",3,13.7,12.6861,1.07992211948511,"mass","biomass",0.6667,"Y",-0.405415109358123,2.61739583283408,1.09861228866811,"1","155",12.025,13.7,"0","0",13.7,2.61739583283408,0.0768889269480976,-0.980829253011726,-2.8094632817026,1.09861228866811,-0.693147180559945
"89","1076",1221,"control",4.6,155,"424","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",1,7.1,7.09166666666667,1.00117508813161,"mass","biomass",0.6667,"Y",-0.405415109358123,1.96009478404727,0,"1","155",6.2,7.975,"1","0",7100,8.86785006302941,0.00117439825594144,-2.07944154167984,-2.8094632817026,1.09861228866811,-0.693147180559945
"90","1076",1221,"control",4.6,155,"424","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",2,7.975,7.09166666666667,1.12455934195065,"mass","biomass",0.6667,"Y",-0.405415109358123,2.07631164867091,0.693147180559945,"1","155",6.2,7.975,"1","0",7975,8.98406692765304,0.11739126287958,-1.38629436111989,-2.8094632817026,1.09861228866811,-0.693147180559945
"91","1076",1221,"control",4.6,155,"424","Nilsson et al, Oikos 2008","TD",1,"SST","g m-2","T",1,3,3,"730","1095",0.6667,"-0.4055","N","Y","N",3,6.2,7.09166666666667,0.874265569917744,"mass","biomass",0.6667,"Y",-0.405415109358123,1.82454929205105,1.09861228866811,"1","155",6.2,7.975,"1","0",6200,8.73230457103318,-0.134371093740282,-0.980829253011726,-2.8094632817026,1.09861228866811,-0.693147180559945
"92","1079",1223,"control",0.001,157,"426","Erksine et al, For Ecol Manag 2006","TD",1,"SST","m2 m-2","T",2,8,8,"2920","4136.6667",0.7059,"-0.3483","N","Y","Y",1,7e-04,0.0010125,0.691358024691358,"cover","biomass",0.7059,"Y",-0.348281694580711,-7.26443022292087,0,"1","157",7e-04,0.0015,"1","0",0.7,-0.356674943938732,-0.369097463937289,-2.07944154167984,-2.75232986692519,2.07944154167984,0.287682072451781
"93","1079",1223,"control",0.001,157,"426","Erksine et al, For Ecol Manag 2006","TD",1,"SST","m2 m-2","T",2,8,8,"2920","4136.6667",0.7059,"-0.3483","N","Y","Y",2,8e-04,0.0010125,0.790123456790124,"cover","biomass",0.7059,"Y",-0.348281694580711,-7.13089883029635,0.693147180559945,"1","157",7e-04,0.0015,"1","0",0.8,-0.22314355131421,-0.235566071312767,-1.38629436111989,-2.75232986692519,2.07944154167984,0.287682072451781
"94","1079",1223,"control",0.001,157,"426","Erksine et al, For Ecol Manag 2006","TD",1,"SST","m2 m-2","T",2,8,8,"2920","4136.6667",0.7059,"-0.3483","N","Y","Y",3,8e-04,0.0010125,0.790123456790124,"cover","biomass",0.7059,"Y",-0.348281694580711,-7.13089883029635,1.09861228866811,"1","157",7e-04,0.0015,"1","0",0.8,-0.22314355131421,-0.235566071312767,-0.980829253011726,-2.75232986692519,2.07944154167984,0.287682072451781
"95","1079",1223,"control",0.001,157,"426","Erksine et al, For Ecol Manag 2006","TD",1,"SST","m2 m-2","T",2,8,8,"2920","4136.6667",0.7059,"-0.3483","N","Y","Y",4,9e-04,0.0010125,0.888888888888889,"cover","biomass",0.7059,"Y",-0.348281694580711,-7.01311579463996,1.38629436111989,"1","157",7e-04,0.0015,"1","0",0.9,-0.105360515657826,-0.117783035656383,-0.693147180559945,-2.75232986692519,2.07944154167984,0.287682072451781
"96","1079",1223,"control",0.001,157,"426","Erksine et al, For Ecol Manag 2006","TD",1,"SST","m2 m-2","T",2,8,8,"2920","4136.6667",0.7059,"-0.3483","N","Y","Y",5,9e-04,0.0010125,0.888888888888889,"cover","biomass",0.7059,"Y",-0.348281694580711,-7.01311579463996,1.6094379124341,"1","157",7e-04,0.0015,"1","0",0.9,-0.105360515657826,-0.117783035656383,-0.470003629245735,-2.75232986692519,2.07944154167984,0.287682072451781
"97","1079",1223,"control",0.001,157,"426","Erksine et al, For Ecol Manag 2006","TD",1,"SST","m2 m-2","T",2,8,8,"2920","4136.6667",0.7059,"-0.3483","N","Y","Y",6,0.0015,0.0010125,1.48148148148148,"cover","biomass",0.7059,"Y",-0.348281694580711,-6.50229017087397,1.79175946922805,"1","157",7e-04,0.0015,"1","0",1.5,0.405465108108164,0.393042588109607,-0.287682072451781,-2.75232986692519,2.07944154167984,0.287682072451781
"98","1079",1223,"control",0.001,157,"426","Erksine et al, For Ecol Manag 2006","TD",1,"SST","m2 m-2","T",2,8,8,"2920","4136.6667",0.7059,"-0.3483","N","Y","Y",7,0.0013,0.0010125,1.28395061728395,"cover","biomass",0.7059,"Y",-0.348281694580711,-6.64539101451465,1.94591014905531,"1","157",7e-04,0.0015,"1","0",1.3,0.262364264467491,0.249941744468934,-0.133531392624523,-2.75232986692519,2.07944154167984,0.287682072451781
"99","1079",1223,"control",0.001,157,"426","Erksine et al, For Ecol Manag 2006","TD",1,"SST","m2 m-2","T",2,8,8,"2920","4136.6667",0.7059,"-0.3483","N","Y","Y",8,0.0012,0.0010125,1.18518518518519,"cover","biomass",0.7059,"Y",-0.348281694580711,-6.72543372218818,2.07944154167984,"1","157",7e-04,0.0015,"1","0",1.2,0.182321556793955,0.169899036795397,0,-2.75232986692519,2.07944154167984,0.287682072451781
"100","108",789,"control",541.526,24,"42","Dukes 2001","TD",1,"SST","g m-2","T",2,4,16,"730","410.625",1.7778,"0.5754","Y","Y","Y",8,373.002,348.4155,1.07056660797238,"mass","biomass",1.7778,"Y",0.575376644825437,5.92158378155974,2.07944154167984,"1","24",321.41,373.002,"0","0",373.002,5.92158378155974,0.0681880484780015,0,-1.82867152751904,2.77258872223978,0.980829253011726
"101","108",789,"control",541.526,24,"42","Dukes 2001","TD",1,"SST","g m-2","T",2,4,16,"730","410.625",1.7778,"0.5754","Y","Y","Y",16,372.5,348.4155,1.06912579951236,"mass","biomass",1.7778,"Y",0.575376644825437,5.92023703781961,2.77258872223978,"1","24",321.41,373.002,"0","0",372.5,5.92023703781961,0.0668413047378802,0.693147180559945,-1.82867152751904,2.77258872223978,0.980829253011726
"102","108",789,"control",541.526,24,"42","Dukes 2001","TD",1,"SST","g m-2","T",2,4,16,"730","410.625",1.7778,"0.5754","Y","Y","Y",1,321.41,348.4155,0.922490532137635,"mass","biomass",1.7778,"Y",0.575376644825437,5.77271756669617,0,"1","24",321.41,373.002,"0","0",321.41,5.77271756669617,-0.0806781663855593,-2.07944154167984,-1.82867152751904,2.77258872223978,0.980829253011726
"103","108",789,"control",541.526,24,"42","Dukes 2001","TD",1,"SST","g m-2","T",2,4,16,"730","410.625",1.7778,"0.5754","Y","Y","Y",4,326.75,348.4155,0.937817060377624,"mass","biomass",1.7778,"Y",0.575376644825437,5.78919535250433,1.38629436111989,"1","24",321.41,373.002,"0","0",326.75,5.78919535250433,-0.0642003805774027,-0.693147180559945,-1.82867152751904,2.77258872223978,0.980829253011726
"104","1080",1224,"control",4.217,158,"427","Menalled et al, For Ecol Man 1998","TD",1,"SST","g m-2","T",2,2,3,"548","2737.5",0.2002,"-1.6085","Y","N","Y",1,4.5415,4.5193,1.00491226517381,"mass","biomass",0.2002,"Y",-1.60843841210102,1.51325735396013,0,"1","158",4.4971,4.5415,"1","0",4541.5,8.42101263294227,0.00490023936580054,-2.07944154167984,-4.0124865844455,1.09861228866811,-0.693147180559945
"105","1080",1224,"control",4.217,158,"427","Menalled et al, For Ecol Man 1998","TD",1,"SST","g m-2","T",2,2,3,"548","2737.5",0.2002,"-1.6085","Y","N","Y",3,4.4971,4.5193,0.99508773482619,"mass","biomass",0.2002,"Y",-1.60843841210102,1.50343274458825,1.09861228866811,"1","158",4.4971,4.5415,"1","0",4497.1,8.41118802357039,-0.00492437000607971,-0.980829253011726,-4.0124865844455,1.09861228866811,-0.693147180559945
"106","1081",1225,"control",5.933,158,"428","Menalled et al, For Ecol Man 1998","TD",1,"SST","g m-2","T",2,2,3,"913","2737.5",0.3335,"-1.0981","Y","N","Y",1,6.2632,6.1462,1.01903615241938,"mass","biomass",0.3335,"Y",-1.09811241362646,1.83469123661157,0,"1","158",6.0292,6.2632,"1","0",6263.2,8.7424465155937,0.0188572319423371,-2.07944154167984,-3.50216058597094,1.09861228866811,-0.693147180559945
"107","1081",1225,"control",5.933,158,"428","Menalled et al, For Ecol Man 1998","TD",1,"SST","g m-2","T",2,2,3,"913","2737.5",0.3335,"-1.0981","Y","N","Y",3,6.0292,6.1462,0.980963847580619,"mass","biomass",0.3335,"Y",-1.09811241362646,1.79661433195424,1.09861228866811,"1","158",6.0292,6.2632,"1","0",6029.2,8.70436961093637,-0.0192196727149932,-0.980829253011726,-3.50216058597094,1.09861228866811,-0.693147180559945
"108","1082",1226,"control",6.9931,158,"429","Menalled et al, For Ecol Man 1998","TD",1,"SST","g m-2","T",2,2,3,"1278","2737.5",0.4668,"-0.7617","Y","Y","Y",1,7.2562,7.1526,1.01448424349188,"mass","biomass",0.4668,"Y",-0.761854378569736,1.98185627582878,0,"1","158",7.049,7.2562,"1","0",7256.2,8.88961155481092,0.0143803488589085,-2.07944154167984,-3.16590255091422,1.09861228866811,-0.693147180559945
"109","1082",1226,"control",6.9931,158,"429","Menalled et al, For Ecol Man 1998","TD",1,"SST","g m-2","T",2,2,3,"1278","2737.5",0.4668,"-0.7617","Y","Y","Y",3,7.049,7.1526,0.985515756508123,"mass","biomass",0.4668,"Y",-0.761854378569736,1.95288576279174,1.09861228866811,"1","158",7.049,7.2562,"1","0",7049,8.86064104177388,-0.0145901641781352,-0.980829253011726,-3.16590255091422,1.09861228866811,-0.693147180559945
"110","1083",1227,"control",96.9,120,"315","Chen et al, Ag Eco Env 2004","TD",1,"SST","g m-2","T",2,5,12,"365","431",0.8469,"-0.1662","Y","N","Y",2,167,192,0.869791666666667,"mass","biomass",0.8469,"Y",-0.166172655054584,5.11799381241676,0.693147180559945,"1","120",167,219,"0","0",167,5.11799381241676,-0.139501559611026,-1.38629436111989,-2.57022082739906,2.484906649788,0.693147180559945
"111","1083",1227,"control",96.9,120,"315","Chen et al, Ag Eco Env 2004","TD",1,"SST","g m-2","T",2,5,12,"365","431",0.8469,"-0.1662","Y","N","Y",4,180,192,0.9375,"mass","biomass",0.8469,"Y",-0.166172655054584,5.19295685089021,1.38629436111989,"1","120",167,219,"0","0",180,5.19295685089021,-0.0645385211375712,-0.693147180559945,-2.57022082739906,2.484906649788,0.693147180559945
