site,studySub,studyName,subSiteID,sppCode,Scale,date.no,dateR,rich,div,abund,temp_n,duration,initialDate.no,initialRich,initialDiv,initialAbund,initialDateR,PubGrayRaw,Peer,Sys,Taxon,Trophic,alphaSQM,AbundType,AbundUnitsOrig,AbundYes,Event,Event1,Event2,Driver,Prediction,EventDate1,EventDate2,Lat,Long,nSiteReps,Climate,Protection,event1R,event2R,abundFinal,slKM,gammaSQM,richLN,initialRichLN,year0,initialYr,year0Z,initialYrZ,durationZ,abundCS
ABUR,SBCmobQ,SBC,SBCmobQ_ABUR_R,R,alpha,36372,8/1/03,0,0,0,12,11.01,35642,0.5,0.058,0.5,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0,0.1,21,-2.303,-0.511,41.58,39.58,13.58,11.58,-16.99,-1.158
ABUR,SBCmobQ,SBC,SBCmobQ_ABUR_R,R,alpha,37468,8/1/06,0.083333333,0,0.08333,12,11.01,35642,0.5,0.058,0.5,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.08333,0.1,21,-1.696,-0.511,44.58,39.58,16.58,11.58,-16.99,-0.662
ABUR,SBCmobQ,SBC,SBCmobQ_ABUR_R,R,alpha,36007,8/1/02,0.166666667,0.057762265,0.16667,12,11.01,35642,0.5,0.058,0.5,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.16667,0.1,21,-1.322,-0.511,40.58,39.58,12.58,11.58,-16.99,-0.165
ABUR,SBCmobQ,SBC,SBCmobQ_ABUR_R,R,alpha,39660,8/1/12,0.166666667,0,0.16667,12,11.01,35642,0.5,0.058,0.5,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.16667,0.1,21,-1.322,-0.511,50.58,39.58,22.58,11.58,-16.99,-0.165
ABUR,SBCmobQ,SBC,SBCmobQ_ABUR_R,R,alpha,39294,8/1/11,0.083333333,0,0.08333,12,11.01,35642,0.5,0.058,0.5,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.08333,0.1,21,-1.696,-0.511,49.58,39.58,21.58,11.58,-16.99,-0.662
ABUR,SBCmobQ,SBC,SBCmobQ_ABUR_S,S,gamma,38564,8/1/09,2,NA,5,12,11.01,35642,3,NA,6,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.41667,0.1,21,0.742,1.131,47.58,39.58,19.58,11.58,-16.99,1.323
ABUR,SBCmobQ,SBC,SBCmobQ_ABUR_S,S,gamma,35642,8/1/01,3,NA,6,12,11.01,35642,3,NA,6,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.5,0.1,21,1.131,1.131,39.58,39.58,11.58,11.58,-16.99,1.82
ABUR,SBCmobQ,SBC,SBCmobQ_ABUR_S,S,gamma,37103,8/1/05,2,NA,5,12,11.01,35642,3,NA,6,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.41667,0.1,21,0.742,1.131,43.58,39.58,15.58,11.58,-16.99,1.323
ABUR,SBCmobQ,SBC,SBCmobQ_ABUR_S,S,gamma,36738,8/1/04,1,NA,1,12,11.01,35642,3,NA,6,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.08333,0.1,21,0.095,1.131,42.58,39.58,14.58,11.58,-16.99,-0.662
ABUR,SBCmobQ,SBC,SBCmobQ_ABUR_S,S,gamma,37833,8/1/07,1,NA,2,12,11.01,35642,3,NA,6,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.16667,0.1,21,0.095,1.131,45.58,39.58,17.58,11.58,-16.99,-0.165
ABUR,SBCmobQ,SBC,SBCmobQ_ABUR_S,S,gamma,39660,8/1/12,1,NA,2,12,11.01,35642,3,NA,6,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.16667,0.1,21,0.095,1.131,50.58,39.58,22.58,11.58,-16.99,-0.165
ABUR,SBCmobQ,SBC,SBCmobQ_ABUR_S,S,gamma,39294,8/1/11,1,NA,1,12,11.01,35642,3,NA,6,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.08333,0.1,21,0.095,1.131,49.58,39.58,21.58,11.58,-16.99,-0.662
ABUR,SBCmobQ,SBC,SBCmobQ_ABUR_S,S,gamma,38199,8/1/08,1,NA,3,12,11.01,35642,3,NA,6,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.25,0.1,21,0.095,1.131,46.58,39.58,18.58,11.58,-16.99,0.331
ABUR,SBCmobQ,SBC,SBCmobQ_ABUR_S,S,gamma,38929,8/1/10,0,NA,0,12,11.01,35642,3,NA,6,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0,0.1,21,-2.303,1.131,48.58,39.58,20.58,11.58,-16.99,-1.158
ABUR,SBCmobQ,SBC,SBCmobQ_ABUR_S,S,gamma,36007,8/1/02,2,NA,2,12,11.01,35642,3,NA,6,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.16667,0.1,21,0.742,1.131,40.58,39.58,12.58,11.58,-16.99,-0.165
ABUR,SBCmobQ,SBC,SBCmobQ_ABUR_S,S,gamma,37468,8/1/06,1,NA,1,12,11.01,35642,3,NA,6,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.08333,0.1,21,0.095,1.131,44.58,39.58,16.58,11.58,-16.99,-0.662
ABUR,SBCmobQ,SBC,SBCmobQ_ABUR_S,S,gamma,36372,8/1/03,0,NA,0,12,11.01,35642,3,NA,6,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0,0.1,21,-2.303,1.131,41.58,39.58,13.58,11.58,-16.99,-1.158
ABUR,SBCmobS,SBC,SBCmobS_ABUR_R,R,alpha,36738,8/1/04,0.5,0,0.5,12,11.01,35642,3,0.929,7,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.00625,0.1,400,-0.511,1.131,42.58,39.58,14.58,11.58,-16.99,-1.021
ABUR,SBCmobS,SBC,SBCmobS_ABUR_R,R,alpha,39294,8/1/11,2,0.257048349,12,12,11.01,35642,3,0.929,7,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.15,0.1,400,0.742,1.131,49.58,39.58,21.58,11.58,-16.99,1.741
ABUR,SBCmobS,SBC,SBCmobS_ABUR_R,R,alpha,38929,8/1/10,1.5,0.281167572,2.5,12,11.01,35642,3,0.929,7,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.03125,0.1,400,0.47,1.131,48.58,39.58,20.58,11.58,-16.99,-0.54
ABUR,SBCmobS,SBC,SBCmobS_ABUR_R,R,alpha,37103,8/1/05,1,0.250201212,2.5,12,11.01,35642,3,0.929,7,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.03125,0.1,400,0.095,1.131,43.58,39.58,15.58,11.58,-16.99,-0.54
ABUR,SBCmobS,SBC,SBCmobS_ABUR_R,R,alpha,39660,8/1/12,2.5,0.595304498,12,12,11.01,35642,3,0.929,7,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.15,0.1,400,0.956,1.131,50.58,39.58,22.58,11.58,-16.99,1.741
ABUR,SBCmobS,SBC,SBCmobS_ABUR_R,R,alpha,37468,8/1/06,0.5,0,0.5,12,11.01,35642,3,0.929,7,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.00625,0.1,400,-0.511,1.131,44.58,39.58,16.58,11.58,-16.99,-1.021
ABUR,SBCmobS,SBC,SBCmobS_ABUR_R,R,alpha,38564,8/1/09,1.5,0.34657359,4,12,11.01,35642,3,0.929,7,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.05,0.1,400,0.47,1.131,47.58,39.58,19.58,11.58,-16.99,-0.18
ABUR,SBCmobS,SBC,SBCmobS_ABUR_R,R,alpha,36007,8/1/02,2,0.549306144,2,12,11.01,35642,3,0.929,7,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.025,0.1,400,0.742,1.131,40.58,39.58,12.58,11.58,-16.99,-0.66
ABUR,SBCmobS,SBC,SBCmobS_ABUR_R,R,alpha,38199,8/1/08,1.5,0.162541487,6.5,12,11.01,35642,3,0.929,7,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.08125,0.1,400,0.47,1.131,46.58,39.58,18.58,11.58,-16.99,0.42
ABUR,SBCmobS,SBC,SBCmobS_ABUR_R,R,alpha,36372,8/1/03,0.5,0,0.5,12,11.01,35642,3,0.929,7,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.00625,0.1,400,-0.511,1.131,41.58,39.58,13.58,11.58,-16.99,-1.021
ABUR,SBCmobS,SBC,SBCmobS_ABUR_R,R,alpha,35642,8/1/01,3,0.92907984,7,12,11.01,35642,3,0.929,7,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.0875,0.1,400,1.131,1.131,39.58,39.58,11.58,11.58,-16.99,0.54
ABUR,SBCmobS,SBC,SBCmobS_ABUR_S,S,gamma,36007,8/1/02,3,NA,4,12,11.01,35642,5,NA,14,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.025,0.1,400,1.131,1.629,40.58,39.58,12.58,11.58,-16.99,-0.66
ABUR,SBCmobS,SBC,SBCmobS_ABUR_S,S,gamma,39660,8/1/12,5,NA,24,12,11.01,35642,5,NA,14,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.15,0.1,400,1.629,1.629,50.58,39.58,22.58,11.58,-16.99,1.741
ABUR,SBCmobS,SBC,SBCmobS_ABUR_S,S,gamma,38564,8/1/09,2,NA,8,12,11.01,35642,5,NA,14,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.05,0.1,400,0.742,1.629,47.58,39.58,19.58,11.58,-16.99,-0.18
ABUR,SBCmobS,SBC,SBCmobS_ABUR_S,S,gamma,35642,8/1/01,5,NA,14,12,11.01,35642,5,NA,14,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.0875,0.1,400,1.629,1.629,39.58,39.58,11.58,11.58,-16.99,0.54
ABUR,SBCmobS,SBC,SBCmobS_ABUR_S,S,gamma,36738,8/1/04,1,NA,1,12,11.01,35642,5,NA,14,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.00625,0.1,400,0.095,1.629,42.58,39.58,14.58,11.58,-16.99,-1.021
ABUR,SBCmobS,SBC,SBCmobS_ABUR_S,S,gamma,38199,8/1/08,2,NA,13,12,11.01,35642,5,NA,14,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.08125,0.1,400,0.742,1.629,46.58,39.58,18.58,11.58,-16.99,0.42
ABUR,SBCmobS,SBC,SBCmobS_ABUR_S,S,gamma,36372,8/1/03,1,NA,1,12,11.01,35642,5,NA,14,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.00625,0.1,400,0.095,1.629,41.58,39.58,13.58,11.58,-16.99,-1.021
ABUR,SBCmobS,SBC,SBCmobS_ABUR_S,S,gamma,37103,8/1/05,2,NA,5,12,11.01,35642,5,NA,14,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.03125,0.1,400,0.742,1.629,43.58,39.58,15.58,11.58,-16.99,-0.54
ABUR,SBCmobS,SBC,SBCmobS_ABUR_S,S,gamma,39294,8/1/11,4,NA,24,12,11.01,35642,5,NA,14,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.15,0.1,400,1.411,1.629,49.58,39.58,21.58,11.58,-16.99,1.741
ABUR,SBCmobS,SBC,SBCmobS_ABUR_S,S,gamma,37468,8/1/06,1,NA,1,12,11.01,35642,5,NA,14,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.00625,0.1,400,0.095,1.629,44.58,39.58,16.58,11.58,-16.99,-1.021
ABUR,SBCmobS,SBC,SBCmobS_ABUR_S,S,gamma,38929,8/1/10,2,NA,5,12,11.01,35642,5,NA,14,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.03125,0.1,400,0.742,1.629,48.58,39.58,20.58,11.58,-16.99,-0.54
ABUR,SBCmobS,SBC,SBCmobS_ABUR_S,S,gamma,37833,8/1/07,5,NA,14,12,11.01,35642,5,NA,14,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.0875,0.1,400,1.629,1.629,45.58,39.58,17.58,11.58,-16.99,0.54
ABUR,SBCinv,SBC,SBCinv_ABUR_R,R,alpha,36372,8/1/03,0.5,0,6.25,12,11.01,35642,3,0.591,24.375,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,6.3,0.1,200,-0.511,1.131,41.58,39.58,13.58,11.58,-16.99,-0.432
ABUR,SBCfish,SBC,SBCfish_ABUR_R,R,alpha,36738,8/1/04,2.5,0.621226663,13,12,11.01,35642,4.5,1.275,10,8/1/01,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.1625,0.1,400,0.956,1.526,42.58,39.58,14.58,11.58,-16.99,-0.499
ABUR,SBCinv,SBC,SBCinv_ABUR_S,S,gamma,36372,8/1/03,1,NA,12.5,12,11.01,35642,5,NA,48.8,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,12.5,0.1,200,0.095,1.629,41.58,39.58,13.58,11.58,-16.99,-0.435
ABUR,SBCinv,SBC,SBCinv_ABUR_S,S,gamma,38929,8/1/10,3,NA,3.8,12,11.01,35642,5,NA,48.8,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,3.8,0.1,200,1.131,1.629,48.58,39.58,20.58,11.58,-16.99,-0.932
ABUR,SBCinv,SBC,SBCinv_ABUR_S,S,gamma,37833,8/1/07,3,NA,18.8,12,11.01,35642,5,NA,48.8,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,18.8,0.1,200,1.131,1.629,45.58,39.58,17.58,11.58,-16.99,-0.075
ABUR,SBCinv,SBC,SBCinv_ABUR_S,S,gamma,36738,8/1/04,2,NA,7.5,12,11.01,35642,5,NA,48.8,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,7.5,0.1,200,0.742,1.629,42.58,39.58,14.58,11.58,-16.99,-0.721
ABUR,SBCinv,SBC,SBCinv_ABUR_S,S,gamma,37103,8/1/05,8,NA,18.8,12,11.01,35642,5,NA,48.8,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,18.8,0.1,200,2.092,1.629,43.58,39.58,15.58,11.58,-16.99,-0.075
ABUR,SBCinv,SBC,SBCinv_ABUR_S,S,gamma,38564,8/1/09,2,NA,2.5,12,11.01,35642,5,NA,48.8,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,2.5,0.1,200,0.742,1.629,47.58,39.58,19.58,11.58,-16.99,-1.007
ABUR,SBCinv,SBC,SBCinv_ABUR_S,S,gamma,39294,8/1/11,8,NA,31.2,12,11.01,35642,5,NA,48.8,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,31.2,0.1,200,2.092,1.629,49.58,39.58,21.58,11.58,-16.99,0.633
ABUR,SBCinv,SBC,SBCinv_ABUR_S,S,gamma,39660,8/1/12,5,NA,35,12,11.01,35642,5,NA,48.8,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,35,0.1,200,1.629,1.629,50.58,39.58,22.58,11.58,-16.99,0.85
ABUR,SBCinv,SBC,SBCinv_ABUR_S,S,gamma,36007,8/1/02,4,NA,51.2,12,11.01,35642,5,NA,48.8,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,51.2,0.1,200,1.411,1.629,40.58,39.58,12.58,11.58,-16.99,1.776
ABUR,SBCinv,SBC,SBCinv_ABUR_S,S,gamma,38199,8/1/08,4,NA,8.8,12,11.01,35642,5,NA,48.8,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,8.8,0.1,200,1.411,1.629,46.58,39.58,18.58,11.58,-16.99,-0.647
ABUR,SBCinv,SBC,SBCinv_ABUR_S,S,gamma,37468,8/1/06,1,NA,2.5,12,11.01,35642,5,NA,48.8,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,2.5,0.1,200,0.095,1.629,44.58,39.58,16.58,11.58,-16.99,-1.007
ABUR,SBCmobS,SBC,SBCmobS_ABUR_R,R,alpha,37833,8/1/07,3,0.839376315,7,12,11.01,35642,3,0.929,7,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,0.0875,0.1,400,1.131,1.131,45.58,39.58,17.58,11.58,-16.99,0.54
ABUR,SBCinv,SBC,SBCinv_ABUR_R,R,alpha,39294,8/1/11,4,0.793456681,15.625,12,11.01,35642,3,0.591,24.375,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,15.6,0.1,200,1.411,1.131,49.58,39.58,21.58,11.58,-16.99,0.632
ABUR,SBCinv,SBC,SBCinv_ABUR_R,R,alpha,37833,8/1/07,2.5,0.867563228,9.375,12,11.01,35642,3,0.591,24.375,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,9.4,0.1,200,0.956,1.131,45.58,39.58,17.58,11.58,-16.99,-0.077
ABUR,SBCinv,SBC,SBCinv_ABUR_S,S,gamma,35642,8/1/01,5,NA,48.8,12,11.01,35642,5,NA,48.8,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.400275,-119.7445915,1,subtropical,2_unprotected,NA,NA,48.8,0.1,200,1.629,1.629,39.58,39.58,11.58,11.58,-16.99,1.639
AHND,SBCmobQ,SBC,SBCmobQ_AHND_R,R,alpha,36007,8/1/02,1.166666667,0.28016294,3.25,12,11.01,35642,0.75,0.005,12.08333,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.471817,-120.1426165,1,subtropical,2_unprotected,NA,NA,3.25,0.1,21,0.236,-0.163,40.58,39.58,12.58,11.58,-16.99,-0.678
AHND,SBCmobQ,SBC,SBCmobQ_AHND_S,S,gamma,38564,8/1/09,3,NA,134,12,11.01,35642,5,NA,145,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.471817,-120.1426165,1,subtropical,2_unprotected,NA,NA,11.16667,0.1,21,1.131,1.629,47.58,39.58,19.58,11.58,-16.99,1.275
AHND,SBCmobQ,SBC,SBCmobQ_AHND_S,S,gamma,35642,8/1/01,5,NA,145,12,11.01,35642,5,NA,145,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.471817,-120.1426165,1,subtropical,2_unprotected,NA,NA,12.08333,0.1,21,1.629,1.629,39.58,39.58,11.58,11.58,-16.99,1.501
AHND,SBCmobQ,SBC,SBCmobQ_AHND_S,S,gamma,39294,8/1/11,5,NA,63,12,11.01,35642,5,NA,145,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.471817,-120.1426165,1,subtropical,2_unprotected,NA,NA,5.25,0.1,21,1.629,1.629,49.58,39.58,21.58,11.58,-16.99,-0.185
AHND,SBCmobQ,SBC,SBCmobQ_AHND_S,S,gamma,36372,8/1/03,3,NA,105,12,11.01,35642,5,NA,145,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.471817,-120.1426165,1,subtropical,2_unprotected,NA,NA,8.75,0.1,21,1.131,1.629,41.58,39.58,13.58,11.58,-16.99,0.678
